business_id,name,full_address,city,state,latitude,longitude,review_count,open,first_review_date,last_review_date,census_tract
TrbhJJUIX7ed4I8ITSOq3A,La Mexicana Bakery & Deli,"3675 S Decatur Blvd
Ste 1
Chinatown
Las Vegas, NV 89103",Las Vegas,NV,36.123033,-115.208765,13,False,1400648400,1400648400,320030029461000
y61Tq9hErVKoT6w-qyRpwQ,Golden Dragon Chinese Cuisine,"6120 W Tropicana Ave
Las Vegas, NV 89103",Las Vegas,NV,36.1011944582,-115.225765643,37,True,1405227600,1405227600,320030029482011
bk4_xLUNjNBs6-YclITSvg,Polaris Street Cafe,"3635 Polaris Ave
Chinatown
Las Vegas, NV 89103",Las Vegas,NV,36.123843,-115.186134,19,True,1398920400,1398920400,320030029953002
sXEOGcIGsO2_zZXYxVadTw,Bonito Michoacan,"3715 S Decatur Blvd
Chinatown
Las Vegas, NV 89103",Las Vegas,NV,36.1221908,-115.2088623,178,True,1405227600,1405227600,320030029461004
f1kMxm5H0xGnUS41KYjmHQ,Subway,"3680 W Tropicana Ave
Las Vegas, NV 89103",Las Vegas,NV,36.1014934,-115.1884915,7,True,1404882000,1404882000,320030029562019
qy7DyCFqyTPDctp_H1n-Pw,Jackson's Bar & Grill,"6020 W Flamingo Rd
Las Vegas, NV 89103",Las Vegas,NV,36.1152796,-115.2235321,61,True,1404277200,1404277200,320030029352008
5tYLVPc2PKnj6E62sY6QMg,Chang's Hong Kong Cuisine,"4670 S Decatur Blvd
Las Vegas, NV 89103",Las Vegas,NV,36.105081,-115.20764,326,True,1405573200,1405573200,320030029561010
bfxwldnm7izbQpz4gj3Cdg,Arby's,"6010 W Flamingo Road
Las Vegas, NV 89103",Las Vegas,NV,36.1147533,-115.2234426,5,True,1369976400,1369976400,320030029352008
n7sSfNtNYYcDZVly7_CTWw,Thai Spice,"4433 W Flamingo Rd
Las Vegas, NV 89103",Las Vegas,NV,36.1154037,-115.2009972,52,True,1401080400,1401080400,320030029561002
0IJWOuv6BT3HYo2V-SttcA,Verrazano Pizza,"4012 S Rainbow Blvd
Las Vegas, NV 89103",Las Vegas,NV,36.116132,-115.241875,21,True,1404968400,1404968400,320030029491002
KFyB0ueHjAfN4oadjKsTEw,Metro Pizza,"4001 S Decatur Blvd
Ste 39
Las Vegas, NV 89103",Las Vegas,NV,36.1180786,-115.2093648,153,True,1406091600,1406091600,320030029462000
sfu3PoDKstOM0V8xmsgkKA,Port of Subs,"3635 S Rainbow Blvd
Chinatown
Las Vegas, NV 89103",Las Vegas,NV,36.1233362,-115.2463714,3,False,1297922400,1297922400,320030029191012
4GQhbPvGU5r23YdVm8EmkQ,Ferraro's  Restaurant & Wine Bar,"4480 Paradise Rd
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.109129,-115.151258,275,True,1405918800,1405918800,320030026032001
i3ogCoQD4MY_sR73GCk-BA,Nora's Cuisine,"6020 W Flamingo Rd
Ste 10
Las Vegas, NV 89103",Las Vegas,NV,36.115274,-115.223604,435,True,1406091600,1406091600,320030029352008
VRYTY0V7WZcP-yzv7bkllg,PT's,"4825 W Flamingo Ave
Suite #3
Las Vegas, NV 89103",Las Vegas,NV,36.1148713,-115.2066735,7,True,1406178000,1406178000,320030029561003
2w3N8Dv0qr0mqwfV1_ARbQ,Kabob Palace,"4811 S Rainbow Blvd
Spring Valley
Las Vegas, NV 89103",Las Vegas,NV,36.100691,-115.244258,17,False,1282366800,1282366800,320030029412000
fkVBloMEFJG2HTgeCxeNDg,Black Bear Diner,"6180 W. Tropicana Avenue
Las Vegas, NV 89103",Las Vegas,NV,36.1003457137,-115.227476295,408,True,1406523600,1406523600,320030029482011
ONilNf02-KECSkrFucP0ww,Port of Subs,"6174 W Flamingo Rd
Las Vegas, NV 89103",Las Vegas,NV,36.1146183,-115.2266847,16,True,1402290000,1402290000,320030029361006
-sV52FN-D-I808tyRPEvwg,Papa John's Pizza,"5045 W Tropicana Ave
Ste 101
Las Vegas, NV 89103",Las Vegas,NV,36.10022,-115.209687,15,True,1398661200,1398661200,320030029703000
EDcyBB-DthAXOQzMSVfGPA,McDonald's Restaurants,"4321 W Flamingo Rd
Las Vegas, NV 89103",Las Vegas,NV,36.115378,-115.195341,7,True,1403499600,1403499600,320030029561001
thCxcIeGIfIcUjipaTcHRQ,Cariba Charlie's,"4835 S Rainbow Blvd
Ste 303
Spring Valley
Las Vegas, NV 89103",Las Vegas,NV,36.1010837,-115.2432036,3,True,1396414800,1396414800,320030029412000
aiUid8bYNV8XDiSk7EKOIw,Gaylord India Restaurant,"3700 W Flamingo Rd
Las Vegas, NV 89103",Las Vegas,NV,36.118699,-115.186442,45,False,1390629600,1390629600,320030029953004
ruFluLdF40wuWG29uUt38Q,M & M Soul Food,"4485 S Jones Blvd
Las Vegas, NV 89103",Las Vegas,NV,36.107577,-115.225496,8,False,1370494800,1370494800,320030029481016
wcNs-0hClpHMlHa9q0RwKQ,El Alacran De Durango,"3711 S Valley View Blvd
Chinatown
Las Vegas, NV 89103",Las Vegas,NV,36.122421,-115.190984,8,True,1392962400,1392962400,320030029952000
HcqUVzS21ojjmPh5TZVr7A,Michael's Pub,"4012 S Rainbow Blvd
Las Vegas, NV 89103",Las Vegas,NV,36.116132,-115.241875,22,False,1383890400,1383890400,320030029491002
QOZV8_AQnmGEutiahG2VFw,Loose Caboose Flamingo,"4405 W Flamingo Rd
Las Vegas, NV 89103",Las Vegas,NV,36.11494,-115.200037,23,True,1404622800,1404622800,320030029561002
oSO6ipffU5EZDj3nuMtzjQ,The Famous Burritos,"3655 S Rainbow Blvd
Chinatown
Las Vegas, NV 89103",Las Vegas,NV,36.1226985,-115.2430754,8,False,1356760800,1356760800,320030029191012
FZ4NtNg5tJV10wVEcmvGKw,El Pollo Loco,"4005 S Decatur Blvd
Las Vegas, NV 89103",Las Vegas,NV,36.117527,-115.2083966,17,True,1398574800,1398574800,320030029462000
TCX33pPlZzWKkqLG07wvUg,Viva Mercado's,"3553 S Rainbow Blvd
Chinatown
Las Vegas, NV 89103",Las Vegas,NV,36.1248420622,-115.243492126,136,False,1388901600,1388901600,320030029191012
6S8fuDZ2XDcsPibF3BNTsQ,Krung Thai Restaurant,"4130 S Decatur Blvd
Las Vegas, NV 89103",Las Vegas,NV,36.1145349,-115.207626,78,True,1405314000,1405314000,320030029561003
gYeNI6qp7GcgUa7poIY-Ag,Roberto's Taco Shop,"6820 W Flamingo Rd
Las Vegas, NV 89103",Las Vegas,NV,36.1148956,-115.2412251,16,True,1404190800,1404190800,320030029491002
W4nOms707NPHX62Sl_HKoA,Little Italy Pizza,"3711 S Valley View Blvd
Ste H
Chinatown
Las Vegas, NV 89103",Las Vegas,NV,36.122421,-115.190984,15,True,1404536400,1404536400,320030029952000
0vtnR5YzOOoOwg7Ot9tXVg,Baja Fresh Mexican Grill,"4190 S Rainbow Blvd
Spring Valley
Las Vegas, NV 89103",Las Vegas,NV,36.1126764,-115.2426472,8,False,1329717600,1329717600,320030029421000
4ZZab5hinFzHtj3sE8vQWg,Sushi Factory,"6120 W Tropicana Ave
Ste A11
Las Vegas, NV 89103",Las Vegas,NV,36.101139,-115.226559,101,False,1382504400,1382504400,320030029482011
k-hE27MVMEBWdMsto1DeUA,Koji Restaurant,"4500 W Tropicana Ave
Las Vegas, NV 89103",Las Vegas,NV,36.1022995155,-115.202450641,60,True,1403845200,1403845200,320030029561009
EMuUOIrtNJsPmNc8uudyoA,Panda Express,"4780 W Tropicana Ave
Las Vegas, NV 89103",Las Vegas,NV,36.1008788,-115.2060563,16,True,1393048800,1393048800,320030029621029
IzcWiXp9PU08yi7r4ftp5w,Salo-Salo Grill,"3650 S Jones Blvd
Chinatown
Las Vegas, NV 89103",Las Vegas,NV,36.122985,-115.22429,116,True,1404536400,1404536400,320030029351007
V3ruBXjLGWniPNPQOzRhiw,Makino Restaurant,"3965 S Decatur Blvd
Ste 5
Las Vegas, NV 89103",Las Vegas,NV,36.1186319921,-115.20845876,220,True,1406437200,1406437200,320030029462000
PHc0tFBdprjuhwk1bdVGBA,Quiznos,"4985 W Tropicana Ave
Ste 101
Las Vegas, NV 89103",Las Vegas,NV,36.1008267,-115.2091768,6,True,1399438800,1399438800,320030029651016
1ahZv3c-sVaTxjKn5dePmg,Flamingo Pizza,"3500 Wynn Rd
Chinatown
Las Vegas, NV 89103",Las Vegas,NV,36.1262137014,-115.194479712,15,True,1399611600,1399611600,320030029951000
EZkoSglbAjy1_WGlUQtvsg,Fatburger,"6775  W. Flamingo Road
Las Vegas, NV 89103",Las Vegas,NV,36.114299,-115.2405343,36,True,1404795600,1404795600,320030029421000
oS8MRbCJcOVFUAqORLL9BA,Panda Express,"Palms Hotel & Casino
4321 W Flamingo Rd
Las Vegas, NV 89103",Las Vegas,NV,36.1104125,-115.2067011,5,True,1373086800,1373086800,320030029561012
Q9KILetOPQLzIf7Ki3D8-g,Little Buddha Restaurant & Sushi Bar,"The Palms Casino Resort
4321 W Flamingo  Rd
Las Vegas, NV 89103",Las Vegas,NV,36.1109751587,-115.207099915,188,False,1361858400,1361858400,320030029561012
II61MipcxrqZunv-bpqSUw,Sazio Italian Dining,"The Orleans Hotel
4500 W. Tropicana Avenue
Las Vegas, NV 89103",Las Vegas,NV,36.1022441,-115.2009724,3,False,1192942800,1192942800,320030029561009
DoEMzev54WS8_lVLJ3NoqQ,Alizé,"Palms Casino Resort
4321 W Flamingo Rd
Las Vegas, NV 89103",Las Vegas,NV,36.114771467,-115.19487977,233,True,1405314000,1405314000,320030029561001
Bp93pemXBdiEkZqdK-vtgw,Sushi 21,"4965 W Tropicana Ave
Ste 102
Las Vegas, NV 89103",Las Vegas,NV,36.099414,-115.2087414,111,True,1406091600,1406091600,320030029703000
Gu0L9ZxxCQkQbRvRes2MYw,Denny's,"5045 W Tropicana Ave
Las Vegas, NV 89103",Las Vegas,NV,36.100712,-115.209358,31,True,1405400400,1405400400,320030029703000
Cuu-LFE-8rHaGTGoATX2Iw,Pizza Hut,"274 S. Decatur Blvd.
Westside
Las Vegas, NV 89107",Las Vegas,NV,36.1708712,-115.2062055,3,True,1405832400,1405832400,320030001063006
xIVf0oSwdhs8He4PokqlHQ,McDonalds,"2851 W Washington Avenue
Las Vegas, NV 89107",Las Vegas,NV,36.180676,-115.179791,7,True,1388642400,1388642400,320030001011000
0vMCZfuJa5Yfnri9KlQE7w,Port of Subs,"240 S Decatur Blvd
Westside
Las Vegas, NV 89107",Las Vegas,NV,36.1704969,-115.2061855,7,True,1404277200,1404277200,320030001063006
OvE1oiSg9gaB9cLGzBPlnw,Four Kegs Sports Bar,"276 N Jones Blvd
Ste B
Las Vegas, NV 89107",Las Vegas,NV,36.1759064,-115.2230684,243,True,1406264400,1406264400,320030001091007
KuIhhZRZD0mSHJZTD2IU5g,Del Taco,"280 N Jones Blvd
Las Vegas, NV 89107",Las Vegas,NV,36.1757119739,-115.223681035,6,True,1403499600,1403499600,320030001091007
Clz5M4GWy4t45vgZhz3Y1A,Lou's Diner,"415 S Decatur Blvd
Westside
Las Vegas, NV 89107",Las Vegas,NV,36.1680146,-115.2059198,28,True,1400389200,1400389200,320030001051013
5w5u6orxarBO1NBOTYiYXQ,Chinese Village Restaurant & Lounge,"608 N Rainbow Blvd
Las Vegas, NV 89107",Las Vegas,NV,36.1795052,-115.2422213,11,True,1396069200,1396069200,320030031023007
jTaaL9gLND-qdJurleTQ1w,Arby's,"315 S Decatur Blvd
Westside
Las Vegas, NV 89107",Las Vegas,NV,36.1690465,-115.2057348,3,True,1404190800,1404190800,320030001051004
K9Bv1h5BQPXZFl2Q0FnXrw,Red Lobster,"200 S. Decatur Blvd.
Westside
Las Vegas, NV 89107",Las Vegas,NV,36.1716799,-115.2065845,70,True,1404795600,1404795600,320030001063006
4UW9-KiLGAQIlhR0QCJ2Gw,Wendy's,"301 S Decatur Blvd
Westside
Las Vegas, NV 89107",Las Vegas,NV,36.1697141,-115.2056418,4,False,1381294800,1381294800,320030001051004
MLPEpxih9E8NySHbM0FSWQ,Pop's Philly Steaks,"501 S Decatur Blvd
Westside
Las Vegas, NV 89107",Las Vegas,NV,36.166261,-115.205674,257,True,1404795600,1404795600,320030001052004
I0kZ5AgtltKOpZIY8jOJBQ,Subway,"3411 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1206645,-115.1719992,5,True,1397970000,1397970000,320030067001000
dm4thvdDU9MKk8sbo6WuBg,Noble Roman's Pizza,"3411 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1209539,-115.1721151,10,True,1380776400,1380776400,320030067001001
QvRK2dyv4EDxuJ-LuodE2Q,Gordon Biersch Brewery Restaurant,"3987 Paradise Rd
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.1171943,-115.1550935,189,True,1404882000,1404882000,320030067004002
otcGBl0p5cTCfSOr6O7PCg,Metro Pizza,"Ellis Island Casino & Brewery
4178 Koval Ln
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.112986,-115.16345,46,True,1406178000,1406178000,320030026052002
5f8tdGEQ_L3a9hyEbMjAwQ,Piero's Italian Cuisine,"355 Convention Center Dr
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.131845,-115.156434,110,True,1406350800,1406350800,320030023021005
SX2jlXA28czDXQBxQ2I0nA,Harrie's Bagelmania,"855 E Twain Ave
Ste 120
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1214158072,-115.144945065,117,True,1406350800,1406350800,320030024062001
8buIr1zBCO7OEcAQSZko7w,Firefly,"3900 Paradise Rd
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.1185522,-115.1546953,1355,False,1402290000,1402290000,320030024051000
cYHzDCXCxN3byAsh5rXxJA,Chinois,"Caesars Palace Hotel & Casino, Forum Shops
3500 Las Vegas Blvd S
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.124423,-115.146372,33,False,1337490000,1337490000,320030024031000
QJlab4DqvBRJPUfg7Vn5ZQ,Spago,"The Forum Shops at Caesars
3500 Las Vegas Blvd S, Ste G1
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1182729219,-115.173411369,658,True,1406610000,1406610000,320030067001001
h0Bgl8mTLQCWakpjCRH1fA,Carl's Jr Restaurants,"1180 E Desert Inn Rd
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1301119,-115.137318,6,True,1389074400,1389074400,320030020003004
equkECCa5WxzICTJr3YpBg,Lutece Restaurant,"3355 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1214517,-115.1696112,4,False,1182402000,1182402000,320030067001000
MTSuKAjBcxQKSG0vX2sQLQ,Valentino,"The Venetian
3355 Las Vegas Blvd S, Ste 106
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1226902,-115.1701939,160,False,1383022800,1383022800,320030067001000
UBvTnbaRD3h_dD6oXWLCBA,Canonita,"Venetian Hotel
3377 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1223238091,-115.169292347,289,True,1405832400,1405832400,320030067001000
nnPrX9mNtV5jKpo2cMjPWQ,Gameworks,"3785 Las Vegas Blvd S
Ste 10
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1031723,-115.1723638,81,False,1360476000,1360476000,320030067001024
j8qsf2QbpgkUwTe3RORLBw,Los Antojos,"2520 S Eastern Ave
Ste B
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.1438803,-115.1187053,42,True,1406523600,1406523600,320030018043001
VAEUkY_a_p94bT3Gnf4FDg,Wendy's,"2601 S Eastern Ave
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.142963,-115.119334,6,True,1393221600,1393221600,320030019012000
w0cZMOwwEPO7TpHa55DfeA,ESPN Zone,"3790 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1030101,-115.1735187,68,False,1286082000,1286082000,320030067001027
Fs9JCi3AtQx2rDP5Vs-3kQ,Crustacean Restaurant,"3663 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1094088,-115.1727107,6,False,1230616800,1230616800,320030067001018
xBSQ3xs6qSIEr07WM4ho5A,Simon Kitchen and Bar,"Hard Rock Hotel and Casino
4455 Paradise Rd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.128561,-115.1711298,14,False,1394514000,1394514000,320030023021018
ddFOdjlQ_uagpDk6w_a5jw,Magura Pizza,"1305 Vegas Valley Dr
Ste B
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.1366749,-115.135206,8,True,1381467600,1381467600,320030019021006
LSoLdxIc3asxh6nENbQ5vQ,Magura Restaurant,"1305 Vegas Valley Dr
Ste B
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.1366749,-115.135206,17,True,1406091600,1406091600,320030019021006
LOef7o-dnn7Z5qGMZCi6pw,Circo,"Bellagio Resort &Casino
3600 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.11199,-115.177001,197,True,1405227600,1405227600,320030067001017
0bttFaka7LluACdqu_BFlA,Pho Hoa Noodle Soup,"4503 Paradise Rd
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.107194,-115.1521048,6,False,1231308000,1231308000,320030026043000
3ojGEFVvMY2WYk_xhmRjHw,L.A. Italian Kitchen,"Venetian Hotel & Casino
3377 Las Vegas Blvd S, Ste 2230
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.124423,-115.146372,12,True,1391925600,1391925600,320030024031000
9QSK3jux4ZOOfZGpNaDV0A,Mariposa,"Neiman Marcus
3200 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.12550354,-115.164237976,5,False,1343106000,1343106000,320030023021013
ICMyfIu8_IZWnEd91kF1kQ,Star Trek the Experience,"3000 Paradise Rd
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1371122,-115.1529193,19,False,1264572000,1264572000,320030020001004
q35bospqfYhJfMsqE79NvA,Dragon Noodle Co.,"Monte Carlo Resort & Casino
3770 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.105289,-115.174037,138,True,1404709200,1404709200,320030067001023
KTAQQKnft5CBMd2pW-xbBw,Market City Caffe,"3770 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1041893,-115.1732166,10,True,1335070800,1335070800,320030067001023
vnY8-SmO_kUmTRVw2BJqmA,Inka Si Senor,"845 S. Rainbow Blvd
Westside
Las Vegas, NV 89145",Las Vegas,NV,36.1635637,-115.244522,5,True,1311483600,1311483600,320030030063002
iA-7EVb0iL9_3sM5FYWcuw,Hibachi-San,"3480 S Maryland Pkwy
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.1263354,-115.1371159,3,True,1359698400,1359698400,320030024043000
vlGin3YSjK71KlCH66tLdg,Domino's Pizza,"2585 S Maryland Pkwy
Unit A
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1426489,-115.138008,7,True,1405227600,1405227600,320030020003000
keV-NU5jaemf9L_7HDX-OA,Bahama Breeze,"375 Hughes Center Dr
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1151230695,-115.154719581,273,True,1406610000,1406610000,320030067004004
qShCv-KNgCqYYKfGwXgyBA,The Coachman's Inn,"3240 S Eastern Ave
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.1314264,-115.1182866,21,False,1347339600,1347339600,320030018031012
hQigmhYy2uyQUsuk6mauAw,Capozzoli's Italian Restaurant,"3333 S Maryland Pkwy
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.128998,-115.137672,5,False,1264053600,1264053600,320030024044000
POEsTJBWFSSdWWR9PVLACg,Nestle Tollhouse Cafe,"3663 S Las Vegas Blvd
Ste 96
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1094088,-115.1727107,16,True,1395032400,1395032400,320030067001018
BhDG97oG155mLFbvoWnyoA,China Star,"2590 S Maryland Pkwy
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1421766124,-115.136410028,25,True,1402376400,1402376400,320030019013000
8CW8_S_wdUJ-bSJ0pg6RiA,Yokohama Kaigenro,"4503 Paradise Rd
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.107194,-115.1521048,82,False,1344747600,1344747600,320030026043000
1bJjWGYip-V2PGj4VIwbiQ,Battista's Hole In the Wall,"4041 Audrie St
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1147623,-115.1678753,429,True,1405400400,1405400400,320030067001019
MlzFZFBm6xhW_eHTTEM3uA,Manchu Wok,"3755 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.105762,-115.172213,12,True,1353823200,1353823200,320030067001024
22xuKtFKYUXhTbIjkxGFQw,Meskerem Ethiopian Restaurant & Market,"252 Convention Center Dr
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1331149,-115.160359,48,True,1403931600,1403931600,320030023021004
Y9KgAxLyr6zm91RSCbVvaw,Cozymel's Mexican Grill,"355 Hughes Center Dr
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1144434,-115.156389,28,False,1290060000,1290060000,320030067004004
TuarWzZ4ITf3H7vkPrz-Kw,Benihana,"Las Vegas Hilton
3000 Paradise Rd
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1362847,-115.1514119,209,True,1404882000,1404882000,320030020001004
TwxHMCcRdF_CQb_EZ6kPQQ,Canaletto,"The Venetian
3355 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.121176,-115.169651,327,True,1405141200,1405141200,320030067001000
uW9uoAl4bHoSyP1xacjbDA,Hamada of Japan,"365 E Flamingo Rd
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1149099,-115.1555981,66,False,1397883600,1397883600,320030067004004
yP23rR1T5Q3Z33mol141eg,Chicken Connection,"3200 Las Vegas Boulevard S
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.124423,-115.146372,12,True,1402808400,1402808400,320030024031000
Vk2lc81v4_iO54GzT_fLmw,Hard Rock Cafe,"4475 Paradise Rd
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.108511,-115.1524567,95,True,1406610000,1406610000,320030026041000
tqu42L0qXzkvYKSruOz0IA,Ellis Island Casino & Brewery,"4178 Koval Ln
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1132842,-115.1639502,1085,True,1406091600,1406091600,320030026052002
JSuzEURjXIr0G8WrECZIoA,Gandhi India's Cuisine,"4080 Paradise Rd
Ste 9
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.11516,-115.152727,120,True,1404363600,1404363600,320030024051003
oKWSszuFjEgpD-DE-FMHuw,Denny's,"3081 S Maryland Pkwy
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.133815,-115.137626,15,True,1403326800,1403326800,320030020003004
Zf7fMSe7yuW727JyikdBsg,Riviera Hotel & Casino,"2901 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1351635601,-115.16217555,605,True,1405573200,1405573200,320030023021004
m6l-NYfSXe1nqxZShVstIg,NASCAR Cafe,"2535 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.142229,-115.156483,53,False,1306558800,1306558800,320030023031000
FTQ1hm8-24_7ou2ILWEyEw,Greek Island Cafe,"3200 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.127754,-115.16775,20,False,1371618000,1371618000,320030023021013
oZsWYLfvLBJoonvxObDWtw,Cheeseburger At the Oasis,"3663 Las Vegas Blvd S
Ste 350
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.124423,-115.146372,39,True,1386396000,1386396000,320030024031000
sTYVn-UblwI6P-bwDvcvRw,Mama Ilardo's Pizzeria,"3799 Las Vegas Blvd S
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1011972,-115.1724261,9,True,1313643600,1313643600,320030067001026
PPwJTT-eLjapipmyQSgi9A,Fatburger,"3763 Las Vegas Blvd S
The Strip
Las Vegas, NV 89019",Las Vegas,NV,36.1050739,-115.1727629,392,True,1405573200,1405573200,320030067001024
O09jXZxh7L2PMC12i6Mt4g,Hot Dog On A Stick,"3200 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1274245,-115.170815,17,True,1385532000,1385532000,320030023021018
rvlKqYNBiLYOeAfb158KAA,Applebee's,"3340 S Maryland Pkwy
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.129396,-115.136364,36,True,1404968400,1404968400,320030025011009
8Z3jgKCdfp57PvT1AFOWtg,Marrakech Moroccan Restaurant,"3900 Paradise Rd
Ste Y
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.1186973,-115.1542695,209,True,1404536400,1404536400,320030024051000
3T-kSwIj0e6uRAArp8khxg,Hot Dog On A Stick,"3532 S Maryland Pkwy
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.1253701,-115.137186,4,True,1343365200,1343365200,320030024043000
ep1kzTEks2qlTDiaRT5oJw,Togoshi Ramen,"855 E Twain Ave
Ste 107
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.121559,-115.14491,27,False,1358661600,1358661600,320030024062001
objtwN6N5W2lvOzkFxfyaA,Sbarro,"Ballys
3645 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1142391,-115.1727367,21,True,1404536400,1404536400,320030067001018
LeZvUoCSpJ55pYL25aMozQ,Barbary Coast Hotel & Casino,"3595 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.115018,-115.17178,20,False,1187672400,1187672400,320030067001000
4uuQIYWBqOGOAmU_E6R2bQ,Michael's,"South Point
9777 Las Vegas Blvd S
Southeast
Las Vegas, NV 89183",Las Vegas,NV,36.011478,-115.174141,75,True,1405227600,1405227600,320030028411007
INxjgYJk1vrqIo3XpP2zxA,Hotel San Remo,"115 E Tropicana Ave
Southeast
Las Vegas, NV 89109",Las Vegas,NV,36.099809,-115.167501,5,False,1154926800,1154926800,320030068004014
JkuXXDySMl5fF0hwmLxNCA,Harley-Davidson Las Vegas Cafe,"3725 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1085455,-115.1725842,189,True,1404622800,1404622800,320030067001024
HT-3izSFU8ZMazvSqrADyw,Chin Chin Chinese Restaurant,"New York New York Hotel
3790 Las Vegas Blvd S
Eastside
Las Vegas, NV 89109",Las Vegas,NV,36.124423,-115.146372,193,True,1405227600,1405227600,320030024031000
Ensu96ecI0OReupNS2x7ig,Gallagher's Steakhouse,"New York New York Hotel Casino
3790 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1025151806,-115.174246462,523,True,1405314000,1405314000,320030067001027
xhh72bIFefOaAxsj4vJJaA,Gonzalez Y Gonzalez Mexican Restaurant,"3790 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1030101,-115.1735187,235,True,1405314000,1405314000,320030067001027
2Ju9HrZA8DcV2iEzhUfhnw,Auntie Anne's,"3200 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,36.1282071,-115.1730081,5,True,1404536400,1404536400,320030023021018
1qTt_LcXVJ6b_5OXvnDLTg,Haifa Restaurant,"855 E Twain Ave
Ste 101
Eastside
Las Vegas, NV 89169",Las Vegas,NV,36.121559,-115.14491,13,True,1400043600,1400043600,320030024062001
